Curso;codigo;X_DENGEN;D_DENOMINA;D_ESPECIFICA;D_TIPO;D_DOMICILIO;D_LOCALIDAD;cod_municipio;D_MUNICIPIO;D_PROVINCIA;C_POSTAL;N_TELEFONO;correo_e;N_LATITUD;N_LONGITUD;N_COUTMX;N_COUTMY;Infantil_2_ciclo;Primaria;ESO;Bachillerato;CCFF_Grado_Básico;CCFF_Grado_Medio;CCFF_Grado_Superior;Cur_Especialización_FP_Grado_Superior
22;23002814;20;Centro Docente Privado;Escuelas Profesionales de la Sagrada Familia;Privado;C/ Aurea Galindo, 1;Linares;23055;Linares;Jaén;23700;953606746;linares@safa.edu // dirgeneral@safa.edu;38,09457899232251;-3,639349937438965;443938,672;4216501,823;;BIL ING;;;;;;
22;23002826;20;Centro Docente Privado;San Agustín;Privado;C/ Calderón, 1;Linares;23055;Linares;Jaén;23700;953694707;direccioncolegio.linares@salesianos.edu;38,099620173;-3,633989924;444412,4877;4217057,947;BIL ING;BIL ING;BIL ING;;;;;
22;23002841;34;Instituto de Educación Secundaria;Huarte de San Juan;Público;C/ Rector Muñoz Fernández, s/n;Linares;23055;Linares;Jaén;23700;953609891;23002841.edu@juntadeandalucia.es;38,09826027570207;-3,6274731159210205;444982,8599;4216903,178;;;BIL ING;;;;;
22;23002851;34;Instituto de Educación Secundaria;Reyes de España;Público;Avda. San Cristóbal, s/n;Linares;23055;Linares;Jaén;23700;953609862;23002851.edu@juntadeandalucia.es;38,089034022;-3,644959378;443442,531;4215889,979;;;BIL ING;BIL ING;;;;
22;23003041;12;Colegio de Educación Infantil y Primaria;Antonio Pérez Cerezo;Público;Avda. de la Cultura, s/n;Las Casillas;23060;Martos;Jaén;23614;953366125;23003041.edu@juntadeandalucia.es;37,64461662523225;-4,001909494400024;411611,0657;4166857,721;BIL ING;BIL ING;;;;;;
22;23003053;20;Centro Docente Privado;Divina Pastora;Privado;C/ Carrera, 8;Martos;23060;Martos;Jaén;23600;953550036;23003053.edu@juntadeandalucia.es;37,721860468032354;-3,970177785174201;414499,2404;4175398,509;BIL ING;BIL ING;BIL ING;;;;;
22;23003065;20;Centro Docente Privado;San Antonio de Padua;Privado;C/ San Antonio de Padua, 2;Martos;23060;Martos;Jaén;23600;953550030;direccionacademica@franciscanos-martos.com;37,72211403710924;-3,972366042694375;414306,679;4175428,643;;BIL ING;BIL ING;;;;;
22;23003107;2;Colegio de Educación Primaria;Virgen de la Villa;Público;Avda. de los Olivares, s/n;Martos;23060;Martos;Jaén;23600;953366500;23003107.edu@juntadeandalucia.es;37,71424708946826;-3,9708977937698364;414427,0274;4174554,456;;BIL ING;;;;;;
22;23003119;34;Instituto de Educación Secundaria;Fernando III;Público;Parque Manuel Carrasco, s/n;Martos;23060;Martos;Jaén;23600;953550025;23003119.edu@juntadeandalucia.es;37,7163667562954;-3,976846933364868;413905,1225;4174795,087;;;BIL ING;;;BIL ING;BIL ING;
22;23003132;34;Instituto de Educación Secundaria;San Felipe Neri;Público;C/ Río Jandula, 1;Martos;23060;Martos;Jaén;23600;953366810;23003132.edu@juntadeandalucia.es;37,70833758800755;-3,9724159240722656;414286,4119;4173900,181;;;BIL ING;BIL ING;;;BIL ING;
22;23003181;12;Colegio de Educación Infantil y Primaria;José Plata;Público;C/ Federico García Lorca, s/n;Mengíbar;23061;Mengíbar;Jaén;23620;953366344;23003181.edu@juntadeandalucia.es;37,96817168642599;-3,8002395629882812;429710,1882;4202585,613;BIL ING;BIL ING;;;;;;
22;23003247;2;Colegio de Educación Primaria;Virgen de la Estrella;Público;Ctra. Villacarrillo, s/n;Navas de San Juan;23063;Navas de San Juan;Jaén;23240;953609667;23003247.edu@juntadeandalucia.es;38,18085457777227;-3,311948776245117;472679,0972;4225927,496;;BIL ING;;;;;;
22;23003338;20;Centro Docente Privado;Santa Teresa;Privado;C/ Religiosas de San José de Gerona, 22;Porcuna;23069;Porcuna;Jaén;23790;953544105;23003338.edu@juntadeandalucia.es;37,869732866;-4,184248416;395840,6558;4192022,615;BIL ING;BIL ING;;;;;;
22;23003387;12;Colegio de Educación Infantil y Primaria;Ntra. Sra. de los Dolores;Público;C/ Santo, 21.;Pozo Alcón;23070;Pozo Alcón;Jaén;23485;953711636;23003387.edu@juntadeandalucia.es;37,70306282;-2,933434745;505867,738;4172872,141;BIL ING;BIL ING;;;;;;
22;23003405;12;Colegio de Educación Infantil y Primaria;San Blas;Público;C/ Maestra Emilia García Bellón, 5;La Puerta de Segura;23072;La Puerta de Segura;Jaén;23360;953499511;23003405.edu@andaluciajunta.es;38,35562954;-2,739412471;522767,9797;4245306,183;BIL ING;BIL ING;;;;;;
22;23003442;12;Colegio de Educación Infantil y Primaria;Nueva Andalucía;Público;C/ Zigotal, 2;Rus;23074;Rus;Jaén;23430;953779927;23003442.edu@juntadeandalucia.es;38,04679415119466;-3,4635552763938904;459326,8523;4211108,354;BIL ING;BIL ING;;;;;;
22;23003843;12;Colegio de Educación Infantil y Primaria;Santa Teresa de Jesús;Público;C/ Doctor Vigueras, 67;Siles;23082;Siles;Jaén;23380;953499907;23003843.edu@juntadeandalucia.es;38,387568173;-2,578336177;536825,3494;4248902,084;BIL ING;BIL ING;;;;;;
22;23003880;12;Colegio de Educación Infantil y Primaria;Antonio Machado;Público;C/ La Virgen, s/n;Solera;23044;Huelma;Jaén;23569;671537989;23003880.edu@juntadeandalucia.es;37,684389205430776;-3,37080717086792;467305,0333;4170862,964;BIL ING;BIL ING;;;;;;
22;23003910;12;Colegio de Educación Infantil y Primaria;San José Artesano;Público;Avda. Andalucía, s/n;Torreblascopedro;23085;Torreblascopedro;Jaén;23510;953609955;23003910.edu@juntadeandalucia.es;37,995553925801964;-3,630809783935547;444612,9692;4205509,418;BIL ING;BIL ING;;;;;;
22;23003934;34;Instituto de Educación Secundaria;Miguel Sánchez López;Público;Avda. de la Constitución, s/n;Torredelcampo;23086;Torredelcampo;Jaén;23640;953366284;23003934.edu@juntadeandalucia.es;37,768320172;-3,901704128;420583,5479;4180492,929;;;BIL ING;BIL ING;;;;
22;23003958;20;Centro Docente Privado;San José de la Montaña;Privado;Avda. de la Paz, 12;Torredonjimeno;23087;Torredonjimeno;Jaén;23650;686678014;direcciongeneral@colegio-sanjose.es;37,765440413;-3,953813112;415990,753;4180218,936;BIL ING;BIL ING;BIL ING;;;;;
22;23003983;34;Instituto de Educación Secundaria;Santo Reino;Público;Avda. del Parque, 67;Torredonjimeno;23087;Torredonjimeno;Jaén;23650;953366835;23003983.edu@juntadeandalucia.es;37,76470584507294;-3,9495205879211426;416368,0082;4180133,588;;;BIL ING;;;;;
22;23004057;12;Colegio de Educación Infantil y Primaria;Aznaitín;Público;C/ Santa María, s/n;Torres;23090;Torres;Jaén;23540;953366633;23004057.edu@juntadeandalucia.es;37,784619617;-3,511823417;454932,0136;4182041,892;BIL FRA;BIL FRA;;;;;;
22;23004148;20;Centro Docente Privado;Santo Domingo Savio;Privado;C/ Don Bosco,  nº 16;Úbeda;23092;Úbeda;Jaén;23400;953750740;direcciontitular.ubeda@salesianos.edu;38,015259767940634;-3,377866744995117;466831,1264;4207575,486;BIL ING;BIL ING;BIL ING;;;;;
22;23004151;20;Centro Docente Privado;La Milagrosa;Privado;C/ Picasso, 16;Úbeda;23092;Úbeda;Jaén;23400;953750449;info@cevlamilagrosaubedaesur.es;38,015934162;-3,374744794;467105,4715;4207649,204;BIL ING;BIL ING;BIL ING;;;;;
22;23004185;12;Colegio de Educación Infantil y Primaria;Gloria Fuertes;Público;C/ Dr. Eduardo Balguerías, s/n;Jaén;23050;Jaén;Jaén;23009;953366450;23004185.edu@juntadeandalucia.es;37,79098108068854;-3,7879228591918945;430626,0435;4182916,663;BIL ING;BIL ING;;;;;;
22;23004197;12;Colegio de Educación Infantil y Primaria;Santísima Trinidad;Público;C/ Trinidad, 2;Úbeda;23092;Úbeda;Jaén;23400;671533569;23004197.edu@juntadeandalucia.es;38,011546966;-3,371293741;467406,458;4207161,217;BIL ING;BIL ING;;;;;;
22;23004203;20;Centro Docente Privado;Escuelas Profesionales de la Sagrada Familia;Privado;Avda. Cristo Rey, 25;Úbeda;23092;Úbeda;Jaén;23400;953796102;ubeda@safa.edu;38,011790717;-3,379633273;466674,4907;4207191,216;BIL ING;BIL ING;;;;;;
22;23004239;12;Colegio de Educación Infantil y Primaria;Sebastián de Córdoba;Público;C/ Explanada, 2;Úbeda;23092;Úbeda;Jaén;23400;953779537;23004239.edu@juntadeandalucia.es;38,01323954989799;-3,3734142780303955;467221,0625;4207349,759;BIL ING;BIL ING;;;;;;
22;23004240;34;Instituto de Educación Secundaria;Juan López Morillas;Público;C/ Andalucía, 9;Jódar;23053;Jódar;Jaén;23500;953779710;23004240.edu@juntadeandalucia.es;37,84001279774399;-3,349660634994507;469234,109;4188121,94;;;BIL ING;;;;;
22;23004264;34;Instituto de Educación Secundaria;Los Cerros;Público;C/ Cronista Juan de la Torre, s/n;Úbeda;23092;Úbeda;Jaén;23400;953779990;23004264.edu@juntadeandalucia.es;38,016079673185665;-3,3837997913360596;466310,7013;4207668,589;;;BIL ING;BIL ING;;;BIL ING;
22;23004291;12;Colegio de Educación Infantil y Primaria;Santiago Apóstol;Público;Avda. de Andalucía, 32;Valdepeñas de Jaén;23093;Valdepeñas de Jaén;Jaén;23150;953366927;23004291.edu@juntadeandalucia.es;37,593245116722855;-3,8157373666763306;427986,0413;4160999,034;BIL ING;BIL ING;;;;;;
22;23004379;12;Colegio de Educación Infantil y Primaria;Ntra. Sra. del Castillo;Público;C/ Camino Real s/n;Vilches;23094;Vilches;Jaén;23220;953609817;23004379.edu@juntadeandalucia.es;38,211647274;-3,513200689;455072,0119;4229422,613;BIL ING;BIL ING;;;;;;
22;23004483;20;Centro Docente Privado;Nuestra Señora de las Mercedes;Privado;C/ Ramón y Cajal, 15;Villacarrillo;23095;Villacarrillo;Jaén;23300;617870457;nsmercedesv@planalfa.es;38,1140133978928;-3,088327646255493;492257,0896;4218468,85;BIL ING;BIL ING;;;;;;
22;23004562;12;Colegio de Educación Infantil y Primaria;Santa Potenciana;Público;C/ San Marcos, s/n;Villanueva de la Reina;23096;Villanueva de la Reina;Jaén;23730;953539566;23004562.edu;38,00427891593763;-3,9133429527282715;419814,7589;4206683,307;BIL ING;BIL ING;;;;;;
22;23004604;12;Colegio de Educación Infantil y Primaria;Ntra. Sra. de la Fuensanta;Público;Avda. Doctor Blanco Rodríguez, 65;Villanueva del Arzobispo;23097;Villanueva del Arzobispo;Jaén;23330;953450874;23004604.edu@juntadeandalucia.es;38,1742086401957;-3,004406690597534;499614,0214;4225144,127;BIL ING;BIL ING;;;;;;
22;23004641;12;Colegio de Educación Infantil y Primaria;Ntra. Sra. del Rosario;Público;C/ Peraleda, s/n;Los Villares;23099;Los Villares;Jaén;23160;953366608;colelosvillares@hotmail.es;37,686177786;-3,820199827;427682,2292;4171313,177;BIL ING;BIL ING;;;;;;
22;23004653;12;Colegio de Educación Infantil y Primaria;Francisco Badillo;Público;C/ Ramon y Cajal s/n;Villargordo;23903;Villatorres;Jaén;23630;953366107;23004653.edu@juntadeandalucia.es;37,941725135;-3,731205955;435750,8729;4199601,418;BIL ING;BIL ING;;;;;;
22;23004690;20;Centro Docente Privado;Guadalimar;Privado;Ctra. de Córdoba,  8. Finca la Herrería;Jaén;23050;Jaén;Jaén;23005;953295083;secretaria.guadalimar@guadalimar-altocastillo.com;37,77444463;-3,802586882;429319,1577;4181092,915;BIL ING;BIL ING;BIL ING;;;;;
22;23004771;20;Centro Docente Privado;Andrés de Vandelvira;Privado;Ctra. de Jabalcuz, s/n;Jaén;23050;Jaén;Jaén;23002;953231608;colegiovandelvira@gmail.com;37,759567434;-3,794173121;430046,125;4179435,959;BIL ING;BIL ING;BIL ING;;;;;
22;23004793;12;Colegio de Educación Infantil y Primaria;María Zambrano;Público;C/ Sauce, s/n;Jaén;23050;Jaén;Jaén;23006;953366584;23004793.edu@juntadeandalucia.es;37,782201094551645;-3,815603256225586;428180,3398;4181963,417;BIL ING;BIL ING;;;;;;
22;23004926;34;Instituto de Educación Secundaria;Sierra Mágina;Público;C/ Albert Einstein, 52;Huelma;23044;Huelma;Jaén;23560;953366611;23004926.edu@juntadeandalucia.es;37,643835058526506;-3,451724052429199;460148,6858;4166394,925;;;BIL ING;;;;;
22;23005049;34;Instituto de Educación Secundaria;Pablo de Olavide;Público;C/ Buenavista, 66;La Carolina;23024;La Carolina;Jaén;23200;953609618;"23005049.edu@juntadeandalucia.es; 23005049.dpja.ced";38,27201470039716;-3,6217546463012695;445613,6039;4236179,099;;;BIL ING;;;;;
22;23005062;34;Instituto de Educación Secundaria;Auringis;Público;C/ Cerro de los Lirios, 1;Jaén;23050;Jaén;Jaén;23005;953366161;23005062.edu@juntadeandalucia.es;37,777805269;-3,805393811;429075,1687;4181467,905;;;BIL ING;BIL ING;;;;
22;23005074;34;Instituto de Educación Secundaria;Peña del Águila;Público;Ctra. de Pegalajar, s/n;Mancha Real;23058;Mancha Real;Jaén;23100;953366774;23005074.edu@juntadeandalucia.es;37,78196790832037;-3,6168301105499267;445683,7544;4181803,487;;;BIL ING;;;;;
22;23005153;34;Instituto de Educación Secundaria;Sierra Mágina;Público;C/ Tetuán, s/n;Mancha Real;23058;Mancha Real;Jaén;23100;953366558;23005153.edu@juntadeandalucia.es;37,782006578;-3,613586433;445969,414;4181805,898;;;PLURIL FRA/ING;PLURIL FRA/ING;;;;
22;23005207;12;Colegio de Educación Infantil y Primaria;Manuel de la Chica;Público;C/ Almería, 3;Mengíbar;23061;Mengíbar;Jaén;23620;953366935;23005207.edu@juntadeandalucia.es;37,969643382154985;-3,8096916675567627;428881,3598;4202756,081;BIL ING;BIL ING;;;;;;
22;23005372;34;Instituto de Educación Secundaria;Guadalentín;Público;Ctra. El Fontanar, s/n;Pozo Alcón;23070;Pozo Alcón;Jaén;23485;953711921;23005372.dpja.ced@juntadeandalucia.es;37,69821925772116;-2,941063642501831;505195,5874;4172334,314;;;BIL ING;;;;;
22;23005475;12;Colegio de Educación Infantil y Primaria;Juan Carlos I;Público;C/ García Morato, 13;Porcuna;23069;Porcuna;Jaén;23790;953539900;23005475.edu@juntadeandalucia.es;37,869841669;-4,177895058;396399,6308;4192027,615;BIL ING;BIL ING;;;;;;
22;23005499;12;Colegio de Educación Infantil y Primaria;Príncipe Felipe;Público;Paseo de la Estación, 17;Torredelcampo;23086;Torredelcampo;Jaén;23640;953366141;23005499.edu@juntadeandalucia.es;37,77207165460913;-3,8996315002441406;420770,099;4180907,403;BIL ING;BIL ING;;;;;;
22;23005530;2;Colegio de Educación Primaria;Rafael Aldehuela;Público;C/ Rafael Aldehuela, 14;Alcaudete;23003;Alcaudete;Jaén;23660;953366601;23005530.edu@juntadeandalucia.es;37,58492205742578;-4,078556299209595;404772,9456;4160309,607;;BIL ING;;;;;;
22;23005608;12;Colegio de Educación Infantil y Primaria;San Juan;Público;C/ Eras del Chaparral, s/n;Valdepeñas de Jaén;23093;Valdepeñas de Jaén;Jaén;23150;953366127;2305608.edu@juntadeandalucia.es;37,59025266323797;-3,811976909637451;428315,1528;4160664,152;BIL ING;BIL ING;;;;;;
22;23005611;12;Colegio de Educación Infantil y Primaria;Pintor Cristóbal Ruiz;Público;C/ Santa Isabel, s/n;Villacarrillo;23095;Villacarrillo;Jaén;23300;953429910;23005611.edu@juntadeandalucia.es;38,113298277;-3,093114763;491837,3653;4218389,915;BIL ING;BIL ING;;;;;;
22;23005694;34;Instituto de Educación Secundaria;Jándula;Público;Ctra. de los Villares, s/n;Andújar;23005;Andújar;Jaén;23740;953539508;"23005694.edu@juntadeandalucia.es; iesjandula@gmail.com";38,03619406237629;-4,043140411376953;408458,86;4210344,322;;;BIL ING;BIL ING;;BIL ING;BIL ING;
22;23005748;12;Colegio de Educación Infantil y Primaria;Ntra. Sra. de Zocueca;Público;C/ Pablo Picasso, 22;Bailén;23010;Bailén;Jaén;23710;953609919;23005748.edu@juntadeandalucia.es;38,092197880006026;-3,7833523750305176;431309,4332;4216334,349;BIL ING;BIL ING;;;;;;
22;23005815;12;Colegio de Educación Infantil y Primaria;San Roque;Público;C/ Cristobal Colon, 92;Torredonjimeno;23087;Torredonjimeno;Jaén;23650;953366230;23005815.edu@juntadeandalucia.es;37,76962946;-3,96180304;415291,7843;4180690,923;BIL ING;BIL ING;;;;;;
22;23005827;12;Colegio de Educación Infantil y Primaria;Martingordo;Público;C/ Vía Augusta, 13;Torredonjimeno;23087;Torredonjimeno;Jaén;23650;953366825;23005827.edu@juntadeandalucia.es;37,7627084265813;-3,9567947387695312;415725,0331;4179918,5;BIL ING;BIL ING;;;;;;
22;23005839;12;Colegio de Educación Infantil y Primaria;Ponce de León;Público;C/ Ponce de León, s/n;Torredonjimeno;23087;Torredonjimeno;Jaén;23650;953366827;23005839.edu@juntadeandalucia.es;37,766001858;-3,951254549;416216,7429;4180278,934;BIL ING;BIL ING;;;;;;
22;23005906;34;Instituto de Educación Secundaria;Fuente de la Peña;Público;Cmo. Fuente de la Peña, s/n;Jaén;23050;Jaén;Jaén;23002;953366760;"23005906.edu@juntadeandalucia.es; correo@iesfuente.org";37,75646561597495;-3,7922465801239013;430212,9109;4179090,373;;;BIL ING;BIL ING;;;BIL ING;
22;23005931;12;Colegio de Educación Infantil y Primaria;Antonio Machado;Público;Avda. Antonio Machado, 162;Peal de Becerro;23066;Peal de Becerro;Jaén;23460;953711544;23005931.edu@juntadeandalucia.es;37,914283955;-3,128595753;488696,5054;4196312,511;BIL ING;BIL ING;;;;;;
22;23006029;34;Instituto de Educación Secundaria;Francisco de los Cobos;Público;Plaza Primero de Mayo, 9;Úbeda;23092;Úbeda;Jaén;23400;953779582;23006029.edu@juntadeandalucia.es;38,009947066871135;-3,3666765689849853;467811,0723;4206982,096;;;BIL ING;;;;;
22;23009432;12;Colegio de Educación Infantil y Primaria;Antonio Prieto;Público;C/ Coruña, 5;Jaén;23050;Jaén;Jaén;23006;662979896;23009432.edu@juntadeandalucia.es;37,77873240472;-3,80022429595701;429531,2957;4181566,863;BIL ING;BIL ING;;;;;;
22;23009501;16;Colegio Público Rural;Puerta del Condado;Público;C/ Juan Ramón Jiménez, s/n;Arquillos;23008;Arquillos;Jaén;23230;953609929;23009501.edu@juntadeandalucia.es;38,1791878046307;-3,42578764788714;462708,0449;4225782,235;BIL ING;BIL ING;;;;;;
22;23009511;16;Colegio Público Rural;;Público;C/ Escuelas, 3;Lupión;23057;Lupión;Jaén;23528;671536200;23009511.edu@juntadeandalucia.es;37,9971656;-3,548505500000033;451840,6493;4205642,453;BIL ING;BIL ING;;;;;;
22;23601059;20;Centro Docente Privado;Ciudad de Linares;Privado;Avda. San Cristóbal, 13;Linares;23055;Linares;Jaén;23700;953606053;presidenta@colegiolinares.com;38,089419817595385;-3,6410021781921386;443789,8429;4215930,383;;BIL ING;;;;;;
22;23601141;361;Escuela Infantil;Alfonso Sancho;Público;Avda. Muñoz Grandes, s/n;Jaén;23050;Jaén;Jaén;23007;953366286;23601141.edu@juntadeandalucia.es;37,77848274644137;-3,792235851287842;430234,5444;4181533,174;BIL FRA;;;;;;;
22;23601205;12;Colegio de Educación Infantil y Primaria;Marqueses de Linares;Público;Paseo Marqueses de Linares, s/n;Linares;23055;Linares;Jaén;23700;953609662;23601205.edu@juntadeandalucia.es;38,08957181158212;-3,6279666423797607;444933,0679;4215939,438;BIL ING;BIL ING;;;;;;
22;23601311;12;Colegio de Educación Infantil y Primaria;San José de Calasanz;Público;C/ Maestra, s/n;Mancha Real;23058;Mancha Real;Jaén;23100;953366848;23601311.edu@juntadeandalucia.es;37,786377123398616;-3,607163429260254;446538,1583;4182287,116;BIL FRA;PLURIL FRA/ING;;;;;;
22;23700220;34;Instituto de Educación Secundaria;La Pandera;Público;Avda. Juana I, 29;Los Villares;23099;Los Villares;Jaén;23160;953366668;23700220.edu@juntadeandalucia.es;37,68504298605354;-3,822040557861328;427518,8231;4171188,694;;;BIL ING;;;;;
22;23700271;34;Instituto de Educación Secundaria;El Valle;Público;Ctra. de Madrid, 2;Jaén;23050;Jaén;Jaén;23009;953366732;"23700271.edu@juntadeandalucia.es; cquesadamoral@yahoo.es";37,783858815463205;-3,783642053604126;430996,3372;4182123,276;;;BIL ING;BIL ING;;BIL ING;;
22;23700301;34;Instituto de Educación Secundaria;María Cabeza Arellano Martínez;Público;Avda. Andalucía, 5;Mengíbar;23061;Mengíbar;Jaén;23620;953366505;23700301.edu@juntadeandalucia.es;37,969220484104085;-3,813607692718506;428536,9831;4202712,157;;;BIL ING;;;;;
22;23700323;34;Instituto de Educación Secundaria;Doctor Francisco Marín;Público;Ctra. de la Puerta, 49;Siles;23082;Siles;Jaén;23380;953499911;23700323.edu@juntadeandalucia.es;38,385249893;-2,585299449;536218,3767;4248642,091;;;BIL ING;;;;;
22;23700335;34;Instituto de Educación Secundaria;Acebuche;Público;C/ Antonio Machado, 4;Torredonjimeno;23087;Torredonjimeno;Jaén;23650;671537996;23700335.edu@juntadeandalucia.es;37,766094136;-3,949870665;416338,7374;4180287,934;;;BIL ING;;;;;
22;23700347;34;Instituto de Educación Secundaria;Sierra Sur;Público;Paseo del Chorrillo, s/n;Valdepeñas de Jaén;23093;Valdepeñas de Jaén;Jaén;23150;953366931;23700347.edu@juntadeandalucia.es;37,587727687019424;-3,813908100128174;428142,2284;4160385,489;;;BIL ING;;;;;
22;23700359;34;Instituto de Educación Secundaria;Abula;Público;C/ Molera, s/n;Vilches;23094;Vilches;Jaén;23220;953609908;23700359.edu@juntadeandalucia.es;38,210519442;-3,511433784;455226,005;4229296,617;;;BIL ING;BIL ING;;;;
22;23700426;34;Instituto de Educación Secundaria;Cañada de las Fuentes;Público;Ctra. de Huesa, 25;Quesada;23073;Quesada;Jaén;23480;953711941;23700426.edu@juntadeandalucia.es;37,841919164198416;-3,0687475204467773;493951,2175;4188278,085;;;BIL ING;;;;;
22;23700487;34;Instituto de Educación Secundaria;Almicerán;Público;C/ Camilo José Cela, s/n;Peal de Becerro;23066;Peal de Becerro;Jaén;23460;953711943;23700487.edu@juntadeandalucia.es;37,915340279541546;-3,108401298522949;490471,7234;4196427,455;;;BIL ING;BIL ING;;;;
